Post_Date,Organization,Organization_Link,Posts,Is_Walkin,Qualification,Experience_Type,Last_Date,Days_Left,Job_Type
10-05-2025,Indian Institute of Management Kozhikode (IIM Kozhikode),https://linkingsky.com/government-exams/Teaching_Jobs/iim-kozhikode-recruitment.html,1 Executive Associate,False,Post Graduates,"Fresher,Experience",Today,,Regular
10-05-2025,Indian Institute of Management Kozhikode (IIM Kozhikode),https://linkingsky.com/government-exams/Teaching_Jobs/iim-kozhikode-recruitment.html,1 Corporate Relations Executive,False,Post Graduates,Experience,29-05-2025,2.0,Regular
10-05-2025,Indian Institute of Technology Jammu (IIT Jammu),https://linkingsky.com/government-exams/Teaching_Jobs/iit-jammu-recruitment.html,1 Junior Research Fellow (Department of Mechanical Engineering),False,"Post Graduates,Engineers",Fresher,31-05-2025,4.0,Regular
09-05-2025,Indian Overseas Bank (IOB),https://linkingsky.com/government-exams/bank/indian-overseas-bank-recruitment.html,400 Local Bank Officers,False,"Servicemen,Graduates",Fresher,31-05-2025,4.0,Top Job
09-05-2025,High Court of Andhra Pradesh (AP High Court),https://linkingsky.com/government-exams/psu-jobs/ap-high-court-recruitment.html,"1620 Junior Assistant, Copyist and Various",False,"Intermediate,Matriculation,Graduates",Fresher,02-06-2025,,Top Job
09-05-2025,Gujarat Subordinate Service Selection Board (GSSSB),https://linkingsky.com/government-exams/psu-jobs/gujarat-sssb-recruitment.html,824 Additional Assistant Engineer (Civil),False,Diploma,Fresher,Today,,Top Job
09-05-2025,Meghalaya Public Service Commission (Meghalaya PSC),https://linkingsky.com/government-exams/STATE_PSC/meghalaya-psc-recruitment.html,"103 Assistant Engineer, LDA and Various",False,"ITI,Graduates,Post Graduates,Engineers",Fresher,09-06-2025,,Top Job
09-05-2025,Gujarat Subordinate Service Selection Board (GSSSB),https://linkingsky.com/government-exams/psu-jobs/gujarat-sssb-recruitment.html,513 Work Assistant,False,"Servicemen,Diploma",Fresher,03-06-2025,,Top Job
09-05-2025,State Bank of India (SBI),https://linkingsky.com/government-exams/bank/sbi-recruitment.html,2600 Circle Based Officer,False,"Servicemen,Graduates,Post Graduates,Engineers,Doctors",Fresher,29-05-2025,2.0,Top Job
09-05-2025,Tripura Public Service Commission (Tripura PSC),https://linkingsky.com/government-exams/STATE_PSC/tripura-psc-recruitment.html,27 Lecturer (DIET),False,"Graduates,Post Graduates",Fresher,10-06-2025,,Top Job
09-05-2025,Baba Farid University of Health Sciences (BFUHS),https://linkingsky.com/government-exams/Teaching_Jobs/bfuhs-recruitment.html,4 Sr Scale Stenographer,False,Graduates,Experience,28-05-2025,1.0,Regular
09-05-2025,National Aluminium Company Limited (NALCO),https://linkingsky.com/government-exams/psu-jobs/nalco-recruitment.html,7 Specialist,False,Doctors,"Fresher,Experience",13-06-2025,,Regular
09-05-2025,All India Institute of Medical Sciences Bibinagar (AIIMS Bibinagar),https://linkingsky.com/government-exams/psu-jobs/all-india-institute-of-medical-sciences-bibinagar-aiims-bibinagar-recruitment.html,1 Junior Research Fellow,False,"Post Graduates,Engineers,Doctors",Fresher,30-05-2025,3.0,Regular
09-05-2025,Madhepura District,https://linkingsky.com/government-exams/psu-jobs/madhepura-district-recruitment.html,1 Block Coordinator,False,Graduates,Experience,28-05-2025,1.0,Regular
09-05-2025,Tamilnadu Public Service Commission (TNPSC),https://linkingsky.com/government-exams/STATE_PSC/tamilnadu-psc-recruitment.html,330 Combined Technical Services Exam,False,"Graduates,Post Graduates,Engineers","Fresher,Experience",11-06-2025,,Top Job
09-05-2025,National Metallurgical Laboratory (NML),https://linkingsky.com/government-exams/psu-jobs/nml-recruitment.html,21 Junior Stenographer and Junior Secretariat Assistant,False,"Intermediate,Servicemen",Fresher,30-05-2025,3.0,Top Job
09-05-2025,National Botanical Research Institute (NBRI),https://linkingsky.com/government-exams/Teaching_Jobs/nbri-recruitment.html,"30 Technical Assistant, Technician and Junior Secretariat Assistant",False,"ITI,Matriculation,Graduates,Diploma","Fresher,Experience",02-06-2025,,Regular
09-05-2025,Balasore District,https://linkingsky.com/government-exams/psu-jobs/balasore-district-recruitment.html,"6 Ayah, Manager and Various (Utkal Balashram Balasore Sakha)",False,"Matriculation,Graduates,Post Graduates,Doctors",Fresher,30-05-2025,3.0,Regular
08-05-2025,All India Institute Of Medical Sciences Gorakhpur (AIIMS Gorakhpur),https://linkingsky.com/government-exams/psu-jobs/all-india-institute-of-medical-sciences-gorakhpur-aiims-gorakhpur-recruitment.html,1 Project Technical Support II (Walkin),True,"Intermediate,Graduates,Diploma",Experience,02-06-2025,,Regular
08-05-2025,All India Institute of Medical Sciences Nagpur (AIIMS Nagpur),https://linkingsky.com/government-exams/psu-jobs/all-india-institute-of-medical-sciences-nagpur-aiims-nagpur-recruitment.html,2 Senior Medical Physicist cum RSO and Medical Physicist,False,Post Graduates,Experience,07-06-2025,,Regular
08-05-2025,Airports Authority of India (AAI),https://linkingsky.com/government-exams/psu-jobs/aai-recruitment.html,135 Graduate/Diploma/ITI Apprentices (Eastern Region),False,"ITI,Engineers,Diploma",Fresher,31-05-2025,4.0,Top Job
08-05-2025,Urban Local Bodies Haryana (ULB Haryana),https://linkingsky.com/government-exams/psu-jobs/ulb-haryana-recruitment.html,55 Geospatial Engineers and Technical Assistant,False,"ITI,Graduates,Post Graduates,Engineers,Post Graduate Diploma",Experience,Today,,Regular
08-05-2025,Tata Memorial Centre Hospital (TMC Hospital),https://linkingsky.com/government-exams/psu-jobs/tata-memorial-hospital-recruitment.html,1 Senior Resident (Punjab) (Walkin),True,Doctors,Fresher,30-05-2025,3.0,Regular
08-05-2025,Rites Limited,https://linkingsky.com/government-exams/psu-jobs/rites-recruitment.html,1 Assistant (HR),False,Graduates,Fresher,06-06-2025,,Regular
08-05-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Project Engineer (Department of Chemical Engineering),False,"Post Graduates,Engineers","Fresher,Experience",30-05-2025,3.0,Regular
08-05-2025,Rites Limited,https://linkingsky.com/government-exams/psu-jobs/rites-recruitment.html,1 UAT Tester (IT Professional),False,"Post Graduates,Engineers",Experience,30-05-2025,3.0,Regular
08-05-2025,Tata Memorial Centre Hospital (TMC Hospital),https://linkingsky.com/government-exams/psu-jobs/tata-memorial-hospital-recruitment.html,11 02 Year HBNI Certified Fellowship (Punjab),False,Doctors,Fresher,30-05-2025,3.0,Regular
08-05-2025,Indian Agricultural Research Institute (IARI),https://linkingsky.com/government-exams/Teaching_Jobs/iari-recruitment.html,4 Young Professional and Field Assistant (Regional Station Karnal) (Walkin),True,"Matriculation,Graduates,Engineers,Diploma",Fresher,Today,,Regular
08-05-2025,All India Institute of Medical Sciences Delhi (AIIMS Delhi),https://linkingsky.com/government-exams/psu-jobs/aiims-delhi-recruitment.html,1 Project Research Scientist II (IT),False,Engineers,Experience,30-05-2025,3.0,Regular
08-05-2025,Indian Institute of Technology Varanasi (IIT BHU),https://linkingsky.com/government-exams/Teaching_Jobs/iit-bhu-recruitment.html,1 Research Assistant (Department of Civil Engineering),False,Post Graduates,Fresher,28-05-2025,1.0,Regular
08-05-2025,Ministry of Home Affairs (MHA),https://linkingsky.com/government-exams/Police-Defence-Jobs/mha-recruitment.html,5 Staff Car Driver (Bureau of Police Research & Development),False,Matriculation,Experience,31-05-2025,4.0,Regular
08-05-2025,Indian Institute of Management Ahmedabad (IIM Ahmedabad),https://linkingsky.com/government-exams/Teaching_Jobs/iim-ahmedabad-recruitment.html,1 Centre Research Fellow,False,Post Graduates,Fresher,31-05-2025,4.0,Regular
08-05-2025,University of Madras (UNOM),https://linkingsky.com/government-exams/Teaching_Jobs/madras-university-recruitment.html,1 Senior Project Assistant (Crystallography & Biophysics),False,Post Graduates,Fresher,05-06-2025,,Regular
08-05-2025,Uttarakhand Public Service Commission (UKPSC),https://linkingsky.com/government-exams/STATE_PSC/ukpsc-recruitment.html,Combined State Civil /Upper Subordinate Service 2025,False,"Graduates,Post Graduates,Engineers",Fresher,Today,,Top Job
07-05-2025,Institute of Life Sciences Bhubaneswar (ILS Bhubaneswar),https://linkingsky.com/government-exams/Teaching_Jobs/ils-bhubaneswar-recruitment.html,17 Junior Research Fellow (Department of Biotechnology),False,"Post Graduates,Doctors",Fresher,31-05-2025,4.0,Regular
07-05-2025,Orissa University of Agriculture and Technology (OUAT),https://linkingsky.com/government-exams/Teaching_Jobs/ouat-recruitment.html,"4 Professor, Associate Professor and Assistant Professor (Agribusiness Management)",False,Post Graduates,"Fresher,Experience",31-05-2025,4.0,Regular
07-05-2025,Meghalaya Energy Corporation Limited (MeECL),https://linkingsky.com/government-exams/psu-jobs/meecl-recruitment.html,30 Apprentices,False,Graduates,Fresher,30-05-2025,3.0,Top Job
07-05-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Deputy Project Manager,False,"Graduates,Post Graduates",Experience,Today,,Regular
07-05-2025,Assam Public Service Commission (Assam PSC),https://linkingsky.com/government-exams/STATE_PSC/assam-psc-recruitment.html,17 Junior Engineer (Mechanical) (Water Resources Department),False,"Servicemen,Diploma",Fresher,07-06-2025,,Top Job
07-05-2025,Tata Memorial Centre Hospital (TMC Hospital),https://linkingsky.com/government-exams/psu-jobs/tata-memorial-hospital-recruitment.html,1 ECG Technician (Walkin),True,Graduates,Experience,29-05-2025,2.0,Regular
07-05-2025,Indian Institute of Technology Delhi (IIT Delhi),https://linkingsky.com/government-exams/Teaching_Jobs/iit-delhi-recruitment.html,1 Junior Research Fellow (SBS) (Walkin),True,"Post Graduates,Engineers",Experience,28-05-2025,1.0,Regular
06-05-2025,Dr Hari Singh Gour University (DHSGSU),https://linkingsky.com/government-exams/Teaching_Jobs/dhsgsu-recruitment.html,"11 Executive Engineer, Hindi Officer and Various",False,"Post Graduates,Engineers","Fresher,Experience",28-05-2025,1.0,Regular
06-05-2025,Indian Institute of Technology Guwahati (IIT Guwahati),https://linkingsky.com/government-exams/Teaching_Jobs/iit-guwahati-recruitment.html,4 Assistant Professor (Grade-I/II),False,Post Graduates,Experience,15-06-2025,,Regular
06-05-2025,Jawaharlal Nehru University (JNU),https://linkingsky.com/government-exams/Teaching_Jobs/jnu-delhi-recruitment.html,1 Part Time Gynecologist,False,Doctors,Experience,28-05-2025,1.0,Regular
06-05-2025,Chhatrapati Shahu Ji Maharaj University Kanpur (CSJMU Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/csjmu-kanpur-recruitment.html,1 Coordinator (IRACC),False,Post Graduates,Experience,31-05-2025,4.0,Regular
06-05-2025,Chhatrapati Shahu Ji Maharaj University Kanpur (CSJMU Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/csjmu-kanpur-recruitment.html,"190 Professor, Associate Professor and Assistant Professor",False,"Post Graduates,Doctors","Fresher,Experience",31-05-2025,4.0,Regular
06-05-2025,Chhatrapati Shahu Ji Maharaj University Kanpur (CSJMU Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/csjmu-kanpur-recruitment.html,"12 Professor, Associate Professor and Assistant Professor",False,Post Graduates,"Fresher,Experience",31-05-2025,4.0,Regular
06-05-2025,Ex Servicemen Contributory Health Scheme (ECHS),https://linkingsky.com/government-exams/psu-jobs/echs-recruitment.html,"10 Nursing Assistant, Medical Officer and Various (Binnaguri / Cooch Behar)",False,"Matriculation,Doctors",Experience,30-05-2025,3.0,Regular
06-05-2025,Jawaharlal Nehru University (JNU),https://linkingsky.com/government-exams/Teaching_Jobs/jnu-delhi-recruitment.html,1 Gynecologist,False,Doctors,Experience,28-05-2025,1.0,Regular
06-05-2025,Indian Institute of Technology Dharwad (IIT Dharwad),https://linkingsky.com/government-exams/Teaching_Jobs/iit-dharwad-recruitment.html,1 Project Associate I (Department of Biosciences and Bioengineering),False,"Post Graduates,Engineers",Fresher,31-05-2025,4.0,Regular
06-05-2025,Indian Institute of Technology Gandhinagar (IIT Gandhinagar),https://linkingsky.com/government-exams/Teaching_Jobs/iit-gandhinagar-recruitment.html,1 Postdoctoral Fellow,False,Post Graduates,Fresher,15-07-2025,,Regular
06-05-2025,National Institute of Technology Patna (NIT Patna),https://linkingsky.com/government-exams/Teaching_Jobs/nit-patna-recruitment.html,1 Junior Research Fellow/ Project Associate I (Department of Mechanical Engineering),False,"Graduates,Post Graduates,Engineers",Fresher,Today,,Regular
06-05-2025,Indian Pharmacopoeia Commission (IPC),https://linkingsky.com/government-exams/psu-jobs/indian-pharmacopoeia-commission-recruitment.html,4 Scientific Officer,False,Post Graduates,Experience,17-06-2025,,Regular
06-05-2025,Indian Institute of Science Education and Research Pune (IISER Pune),https://linkingsky.com/government-exams/Teaching_Jobs/iiser-recruitment.html,2 Project Assistant,False,Graduates,Fresher,31-07-2025,,Regular
06-05-2025,Uttar Pradesh University of Medical Sciences (UPUMS),https://linkingsky.com/government-exams/Teaching_Jobs/uttar-pradesh-university-of-medical-sciences-upums-recruitment.html,6 Demonstrator,False,"Post Graduates,Doctors","Fresher,Experience",30-05-2025,3.0,Regular
06-05-2025,Indian Institute of Technology Gandhinagar (IIT Gandhinagar),https://linkingsky.com/government-exams/Teaching_Jobs/iit-gandhinagar-recruitment.html,2 Program Associate I,False,"Graduates,Post Graduates,Engineers","Fresher,Experience",30-05-2025,3.0,Regular
06-05-2025,Indian Institute of Technology Gandhinagar (IIT Gandhinagar),https://linkingsky.com/government-exams/Teaching_Jobs/iit-gandhinagar-recruitment.html,1 Program Associate I (Grants Management),False,"Graduates,Post Graduates,Engineers","Fresher,Experience",30-05-2025,3.0,Regular
06-05-2025,Indian Institute of Technology Gandhinagar (IIT Gandhinagar),https://linkingsky.com/government-exams/Teaching_Jobs/iit-gandhinagar-recruitment.html,1 Project Assistant I,False,Graduates,Fresher,30-05-2025,3.0,Regular
05-05-2025,Uttar Pradesh Subordinate Services Selection Commission (UPSSSC),https://linkingsky.com/government-exams/psu-jobs/upsssc-recruitment.html,Pre Examination Test (PET 2025),False,Matriculation,Fresher,17-06-2025,,Top Job
05-05-2025,Banaras Hindu University (BHU),https://linkingsky.com/government-exams/Teaching_Jobs/bhu-recruitment.html,1 Project Officer,False,Graduates,Experience,31-05-2025,4.0,Regular
05-05-2025,Artificial Limbs Manufacturing Corporation of India (ALIMCO),https://linkingsky.com/government-exams/psu-jobs/alimco-recruitment.html,"12 Receptionist, IT Consultant and Various",False,"Graduates,Post Graduates,Engineers,Diploma",Experience,30-05-2025,3.0,Regular
05-05-2025,Eklavya Model Residential Schools (EMRS),https://linkingsky.com/government-exams/Teaching_Jobs/eklavya-model-residential-schools-emrs-recruitment.html,"27 PGT, TGT and Counsellor (Mayurbhanj) (Walkin)",True,"Graduates,Post Graduates",Fresher,11-06-2025,,Regular
05-05-2025,Gati Shakti Vishwavidyalaya (GSV),https://linkingsky.com/government-exams/Teaching_Jobs/gati-shakti-vishwavidyalaya-gsv-recruitment.html,5 Superintendent,False,Graduates,Experience,02-06-2025,,Regular
05-05-2025,Dayalbagh Educational Institute,https://linkingsky.com/government-exams/Teaching_Jobs/dayalbagh-educational-institute-recruitment.html,"57 Medical Officer, Office Superintendent and Various",False,"Intermediate,Matriculation,Graduates,Post Graduates,Doctors","Fresher,Experience",31-05-2025,4.0,Regular
05-05-2025,Dayalbagh Educational Institute,https://linkingsky.com/government-exams/Teaching_Jobs/dayalbagh-educational-institute-recruitment.html,32 Assistant Professor,False,Post Graduates,Fresher,29-05-2025,2.0,Regular
05-05-2025,Centre of Plasma Physics (CPP Kamrup),https://linkingsky.com/government-exams/psu-jobs/centre-for-plasma-research-recruitment.html,3 Junior Research Fellow,False,Post Graduates,Fresher,31-05-2025,4.0,Regular
05-05-2025,Indian Oil Corporation Limited (IOCL),https://linkingsky.com/government-exams/psu-jobs/iocl-recruitment.html,158 Apprentices (Paradip Refinery),False,"Intermediate,ITI,Graduates,Diploma",Fresher,02-06-2025,,Top Job
05-05-2025,Indian Oil Corporation Limited (IOCL),https://linkingsky.com/government-exams/psu-jobs/iocl-recruitment.html,135 Apprentices (Bongaigaon Refinery),False,"Intermediate,ITI,Graduates,Diploma",Fresher,02-06-2025,,Top Job
05-05-2025,Indian Oil Corporation Limited (IOCL),https://linkingsky.com/government-exams/psu-jobs/iocl-recruitment.html,60 Apprentices (Digboi Refinery),False,"Intermediate,Graduates,Diploma",Fresher,02-06-2025,,Top Job
05-05-2025,National Highways Authority of India (NHAI),https://linkingsky.com/government-exams/psu-jobs/nhai-recruitment.html,49 Engineer (IHMCL) (Through GATE),False,"Servicemen,Engineers",Fresher,02-06-2025,,Top Job
03-05-2025,Kerala Public Service Commission (Kerala PSC),https://linkingsky.com/government-exams/STATE_PSC/kerala-psc-recruitment.html,"51 Overseer, Assistant Professor, Peon and Various",False,"ITI,Matriculation,Graduates,Post Graduates,Diploma,Doctors",Fresher,04-06-2025,,Top Job
03-05-2025,National Institute of Technology Durgapur (NIT Durgapur),https://linkingsky.com/government-exams/Teaching_Jobs/nit-durgapur-recruitment.html,1 Junior Research Fellow (Department of Civil Engineering),False,Post Graduates,Fresher,30-05-2025,3.0,Regular
03-05-2025,Indian Institute of Technology Ropar (IIT Ropar),https://linkingsky.com/government-exams/Teaching_Jobs/iit-ropar-recruitment.html,1 Junior Research Fellow (Department of Computer Science and Engineering),False,"Post Graduates,Engineers",Fresher,30-05-2025,3.0,Regular
03-05-2025,Madhya Pradesh Public Service Commission (MPPSC),https://linkingsky.com/government-exams/STATE_PSC/mppsc-recruitment.html,13 Mining Inspector,False,"Graduates,Diploma",Fresher,01-06-2025,,Top Job
03-05-2025,Uttrakhand Jal Vidyut Nigam (UJVNL),https://linkingsky.com/government-exams/psu-jobs/ujvnl-recruitment.html,16 Apprentice,False,"ITI,Diploma",Fresher,31-05-2025,4.0,Top Job
03-05-2025,Indian Rare Earths Limited (IREL),https://linkingsky.com/government-exams/psu-jobs/irel-recruitment.html,25 Apprentice (Rare Earths Division Kerala),False,"ITI,Graduates,Post Graduates,Engineers,Post Graduate Diploma",Fresher,31-05-2025,4.0,Top Job
03-05-2025,Indian Institute of Management Udaipur (IIM Udaipur),https://linkingsky.com/government-exams/Teaching_Jobs/iim-udaipur-recruitment.html,"Professor, Associate Professor, and Assistant Professor (SC/ST/NC-OBC/EWS/PwD)",False,Post Graduates,Experience,31-05-2025,4.0,Regular
03-05-2025,Indian Council of Medical Research (ICMR),https://linkingsky.com/government-exams/psu-jobs/icmr-recruitment.html,"16 Professor, Associate Professor and Assistant Professor (BMHRC Bhopal)",False,Doctors,Experience,02-06-2025,,Regular
03-05-2025,Indian Council of Medical Research (ICMR),https://linkingsky.com/government-exams/psu-jobs/icmr-recruitment.html,"23 Professor, Specialist and Various (BMHRC Bhopal)",False,Doctors,Experience,02-06-2025,,Regular
03-05-2025,Regional Institute of Education Bhopal (RIE Bhopal),https://linkingsky.com/government-exams/Teaching_Jobs/rie-bhopal-recruitment.html,"50 Assistant Professor, TGT and Various (Walkin)",True,"Intermediate,Graduates,Post Graduates,Engineers,Post Graduate Diploma",Fresher,28-05-2025,1.0,Regular
02-05-2025,Indian Institute of Science Education and Research Tirupati (IISER Tirupati),https://linkingsky.com/government-exams/Teaching_Jobs/iiser-tirupati-recruitment.html,16 Professor and Assistant Professor,False,Post Graduates,Experience,16-06-2025,,Regular
02-05-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Project Engineer (Department of Mechanical Engineering),False,"Post Graduates,Engineers",Experience,31-05-2025,4.0,Regular
02-05-2025,International Institute for Population Sciences (IIPS),https://linkingsky.com/government-exams/Teaching_Jobs/iips-recruitment.html,1 Senior Research Officer,False,Post Graduates,Fresher,09-06-2025,,Regular
02-05-2025,Odisha Public Service Commission (OPSC),https://linkingsky.com/government-exams/STATE_PSC/opsc-recruitment.html,29 Assistant Section Officer (Office of the Advocate Genera),False,"Servicemen,Graduates",Fresher,09-06-2025,,Top Job
02-05-2025,Krishak Bharati Cooperative Limited (KRIBHCO),https://linkingsky.com/government-exams/psu-jobs/kribhco-recruitment.html,3 Jr Accounts Assistant,False,Post Graduates,Fresher,30-05-2025,3.0,Regular
02-05-2025,National Institute of Food Technology Entrepreneurship and Management (NIFTEM),https://linkingsky.com/government-exams/Teaching_Jobs/niftem-recruitment.html,"7 Lab In Charge, Cashier and Various",False,"Graduates,Post Graduates,Engineers,Diploma",Experience,31-05-2025,4.0,Regular
02-05-2025,Indian Army,https://linkingsky.com/government-exams/Police-Defence-Jobs/Indian-Army-Recruitment.html,142nd Technical Graduate Course,False,"Post Graduates,Engineers",Fresher,29-05-2025,2.0,Top Job
01-05-2025,Regional Institute of Education Ajmer (RIE Ajmer),https://linkingsky.com/government-exams/Teaching_Jobs/rie-ajmer-recruitment.html,18 Assistant Professor (Walkin),True,Post Graduates,Fresher,30-05-2025,3.0,Regular
01-05-2025,Pandit Bhagwat Dayal Sharma University of Health Sciences Rohtak (UHSR Rohtak),https://linkingsky.com/government-exams/psu-jobs/pandit-bhagwat-dayal-sharma-university-of-health-sciences-rohtak-recruitment.html,5 Consultant,False,Doctors,Experience,28-05-2025,1.0,Regular
01-05-2025,Pandit Bhagwat Dayal Sharma University of Health Sciences Rohtak (UHSR Rohtak),https://linkingsky.com/government-exams/psu-jobs/pandit-bhagwat-dayal-sharma-university-of-health-sciences-rohtak-recruitment.html,5 Consultant,False,Doctors,Experience,28-05-2025,1.0,Regular
01-05-2025,Centre for DNA Fingerprinting and Diagnostics (CDFD),https://linkingsky.com/government-exams/psu-jobs/cdfd-recruitment.html,2 Psychologist / Counsellor and Consultant,False,Post Graduates,"Fresher,Experience",31-05-2025,4.0,Regular
01-05-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Junior Research Fellow ( Department of Biological Sciences and Bioengineering),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
01-05-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Junior Research Fellow (DBSBE),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
01-05-2025,University of Madras (UNOM),https://linkingsky.com/government-exams/Teaching_Jobs/madras-university-recruitment.html,1 Senior Research Assistant,False,Post Graduates,Fresher,28-05-2025,1.0,Regular
01-05-2025,All India Institute of Medical Sciences Delhi (AIIMS Delhi),https://linkingsky.com/government-exams/psu-jobs/aiims-delhi-recruitment.html,265 Assistant Professor,False,Doctors,Experience,14-06-2025,,Regular
01-05-2025,Haryana Public Service Commission (HPSC),https://linkingsky.com/government-exams/STATE_PSC/haryana-psc-recruitment.html,"16 Project Manager, Programmer and Various (HARTRON)",False,"Post Graduates,Engineers",Experience,28-05-2025,1.0,Regular
01-05-2025,Bihar Staff Selection Commission (BSSC),https://linkingsky.com/government-exams/SSC/bihar-ssc-recruitment.html,143 Laboratory Assistant,False,Intermediate,Fresher,16-06-2025,,Top Job
30-04-2025,Institute of Psychiatry and Human Behaviour (IPHB),https://linkingsky.com/government-exams/Teaching_Jobs/institute-of-psychiatry-and-human-behaviour-iphb-recruitment.html,2 Psychiatrist and Assistant Professor (Walkin),True,"Post Graduates,Doctors",Experience,29-05-2025,2.0,Regular
30-04-2025,National Institute of Technology Meghalaya (NIT Meghalaya),https://linkingsky.com/government-exams/Teaching_Jobs/nit-meghalaya-recruitment.html,1 Junior Research Fellow (Department of Electrical Engineering),False,Post Graduates,Fresher,30-05-2025,3.0,Regular
30-04-2025,Indian Institute of Astrophysics (IIAP),https://linkingsky.com/government-exams/Teaching_Jobs/iiap-recruitment.html,1 Project Engineer I (Mechanical) (Walkin),True,"Post Graduates,Engineers",Experience,28-05-2025,1.0,Regular
30-04-2025,Indian Institute of Astrophysics (IIAP),https://linkingsky.com/government-exams/Teaching_Jobs/iiap-recruitment.html,1 Project Engineer I (Software) (Walkin),True,"Post Graduates,Engineers",Experience,29-05-2025,2.0,Regular
30-04-2025,Indian Institute of Astrophysics (IIAP),https://linkingsky.com/government-exams/Teaching_Jobs/iiap-recruitment.html,1 Project Engineer I (Electronics) (Walkin),True,"Post Graduates,Engineers",Experience,29-05-2025,2.0,Regular
30-04-2025,Indian Council of Medical Research (ICMR),https://linkingsky.com/government-exams/psu-jobs/icmr-recruitment.html,7 Specialist Grade III,False,Doctors,Experience,02-06-2025,,Regular
30-04-2025,Bihar Police,https://linkingsky.com/government-exams/Police-Defence-Jobs/bihar-police-recruitment.html,"24 Forest Range Officer (Environment, Forest and Climate Change)",False,"Graduates,Engineers",Fresher,01-06-2025,,Top Job
30-04-2025,Defence Research and Development Organisation (DRDO),https://linkingsky.com/government-exams/Police-Defence-Jobs/drdo-recruitment.html,2 Junior Research Fellowship (DYSL-QT),False,"Graduates,Post Graduates,Engineers",Fresher,29-05-2025,2.0,Regular
29-04-2025,Bihar Public Service Commission (BPSC),https://linkingsky.com/government-exams/STATE_PSC/bihar-psc-recruitment.html,1024 Assistant Engineer (Civil/Mechanical/Electrical),False,Engineers,Fresher,28-05-2025,1.0,Top Job
29-04-2025,Jammu and Kashmir Service Selection Board (JKSSB),https://linkingsky.com/government-exams/psu-jobs/jkssb-recruitment.html,"16 Gardener, Traffic Orderly and Various (Lieutenant Governor's Secretariat)",False,"Intermediate,Matriculation,Servicemen,Graduates","Fresher,Experience",06-06-2025,,Top Job
29-04-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Junior Research Fellow (Department of Biological Sciences and Bioengineering),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
29-04-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Junior Research Fellow (DBSBE),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
29-04-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Post doctoral fellow (DBSBE),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
28-04-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Junior Research Fellow (DBSBE),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
28-04-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Junior Research Fellow (DBSBE),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
28-04-2025,Indian Institute of Technology Kanpur (IIT Kanpur),https://linkingsky.com/government-exams/Teaching_Jobs/iit-kanpur-recruitment.html,1 Post-doctoral fellow (DBSBE),False,Post Graduates,Fresher,31-05-2025,4.0,Regular
26-04-2025,Assam Public Service Commission (Assam PSC),https://linkingsky.com/government-exams/STATE_PSC/assam-psc-recruitment.html,32 Junior Engineer (Civil) (Fishery Department),False,Diploma,Fresher,02-06-2025,,Top Job
26-04-2025,Assam Public Service Commission (Assam PSC),https://linkingsky.com/government-exams/STATE_PSC/assam-psc-recruitment.html,13 Insurance Medical Officer,False,"Servicemen,Doctors",Fresher,29-05-2025,2.0,Top Job
25-04-2025,Jammu and Kashmir Service Selection Board (JKSSB),https://linkingsky.com/government-exams/psu-jobs/jkssb-recruitment.html,508 Junior Engineer (Civil),False,"Engineers,Diploma",Fresher,03-06-2025,,Top Job
